Name	version	spawnable	rare	level	maxlevel	levelreq	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	divide	multiply	add
null	100	1	1	1	60	1			30	925	skill	Weapon Block	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Weapon Block	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Weapon Block	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Weapon Block	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Horrific Form	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Horrific Form	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Horrific Form	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Horrific Form	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Horrific Form	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cobra Strike	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cobra Strike	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Cobra Strike	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Cobra Strike	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Cobra Strike	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blade Fury	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blade Fury	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blade Fury	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blade Fury	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blade Fury	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fade	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fade	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Fade	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Fade	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Fade	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shadow Warrior	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shadow Warrior	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shadow Warrior	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shadow Warrior	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shadow Warrior	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Claws of Thunder	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Claws of Thunder	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Claws of Thunder	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Claws of Thunder	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Claws of Thunder	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Dragon Tail	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Dragon Tail	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Dragon Tail	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Dragon Tail	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Dragon Tail	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Lightning Sentry	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Lightning Sentry	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Lightning Sentry	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Lightning Sentry	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Lightning Sentry	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Inferno Sentry	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Inferno Sentry	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Inferno Sentry	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Inferno Sentry	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Inferno Sentry	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Mind Blast	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Mind Blast	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Mind Blast	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Mind Blast	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Mind Blast	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blades of Ice	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blades of Ice	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blades of Ice	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blades of Ice	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blades of Ice	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Dragon Flight	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Dragon Flight	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Dragon Flight	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Dragon Flight	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Dragon Flight	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Death Sentry	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Death Sentry	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Death Sentry	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Death Sentry	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Death Sentry	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blade Shield	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blade Shield	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blade Shield	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blade Shield	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blade Shield	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Venom	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Venom	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Venom	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Venom	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Venom	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shadow Master	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shadow Master	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shadow Master	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shadow Master	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shadow Master	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Royal Strike	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Royal Strike	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Royal Strike	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Royal Strike	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Royal Strike	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shade Armor	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shade Armor	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shade Armor	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shade Armor	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shade Armor	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shuriken	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shuriken	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shuriken	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shuriken	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shuriken	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Iaigiri	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Iaigiri	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	Iaigiri	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	Iaigiri	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	Iaigiri	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	STeeth	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	STeeth	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	STeeth	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	STeeth	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	STeeth	3	5											arin	aamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SCold Missiles	0	1											arin	aamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SCold Missiles	1	2											arin	aamu									0	0	0
null	100	1	1	1		1			30	925	skill	SCold Missiles	2	3											arin	aamu									0	0	0
null	100	1	1	1		1			8	925	skill	SCold Missiles	2	4											arin	aamu									0	0	0
null	100	1	1	1		1			2	925	skill	SCold Missiles	3	5											arin	aamu									0	0	0
