Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
mindblastpoolslob	960	1	30	1	29																												64								64												100	100			10				0	0	0	0	0	1	null	1024	15	16																						1	1			1							1																																											1											mindblastpoolsspawner							mindblastpoolsspawner				0
mindblastpoolsspawner	961	19	30	15	29				15		25										15		25										64								64																1				0	0	0	0	0	1	null	1024	15	16																						1	1			1							1																																											1								mindblastpoolsnova			mindblastpools				mindblastpoolsnova			mindblastpools				0
mindblastpoolsnova	962	1	4	1	5																												4								4																				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1					1							1	1			1																																											64											mindblastpoolsbolt							mindblastpoolsbolt				0
mindblastpoolsbolt	963	1		1		1																																									100						45	45			4				255	255	255	0	0	1	LightningBolt	1024	5	16					3					1		1	1				3					1							1	1			1				4	32	8		128																mag																		96	64																						0
mindblastpools	964	1	44	1	30																												7	radius	100	stun length																									255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1					1							1	1			1																								mag																		96	64			assassin_psychichammer															mindblast hit				0
mindblastwavespawner	965	1	4	1	5																												1								1																25				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1					1							1	1			1																																											64											mindblastwavebolt							mindblastwavebolt				0
mindblastwavebolt	966	1		1		1																																									100						10	10			35				255	255	255	3	3	1	LightningBolt	1024	5	16					3					1		1	1				3					1							1	1		100	1			Mind Blast	4	32	8																		mag																			64			necromancer_teeth_1	necromancer_teeth_1																		0
dragonfurynova	967	1	4	1	5																												2								2																				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1	1							1	1			1																																											64											dragonfurynovabolt							dragonfurynovabolt				0
dragonfurynovabolt	968	1		1																																																	50	50			6				255	255	255	0	0	1	LightningBolt	1024	5	16					3					1		1	1				3				1	1							1	1			1				4	32	8		128																stun														5	1	1	1	96	64																						0
dragonfuryambush	969	19		15					10		25										10		25																																		10	1			255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1								1	1			1																																											64								dragonfuryambushspawner							dragonfuryambushspawner							0
dragonfuryambushspawner	970	1	25	1	20																												20	range (0=skill)	0	max (0 = skill)					20	range (0=skill)	0	max (0 = skill)																	255	255	255	0	0	1	LightningBolt	1024	5	16										1							3				1	1							1	1			1																																											64											dragonfuryambushshuriken							dragonfuryambushshuriken				0
dragonfuryambushshuriken	971	1		1																																																	35	35			15				128	255	128	0	0	0	Javelin	1024	8	16		1	12	36	3	1				1							1				1	1							1	1			1				4	32	8		96																																		10	32																						0
dragonfuryshuriken	972	1	4	1	5																												64								64																				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1	1							1	1			1																																											64											dragonfuryshurikenorbspawner							dragonfuryshurikenorbspawner				0
dragonfuryshurikenorbspawner	973	19		15					2		11										2		11																																		11				0	0	0	0	0	1	null	1024	15	16																					1	1											1																																											64								dragonfuryshurikenorbspawnersec							dragonfuryshurikenorbspawnersec							0
dragonfuryshurikenorbspawnersec	974	1	30	1	29																												64								64												17	17		-1000	11				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1	1							1	1			1																																											64											dragonfuryshurikenspawner							dragonfuryshurikenspawner				0
dragonfuryshurikenspawner	975	19		15					6		25										6		25																																		11	1			0	0	0	0	0	1	null	1024	15	16																					1	1											1																																											64								dragonfuryshurikenfuryspawner							dragonfuryshurikenfuryspawner							0
dragonfuryshurikenfuryspawner	976	1	30	1	29																												64								64												35	35			6				0	0	0	0	0	1	null	1024	15	16					3												2				1	1											1				4	32	8		32																																			64											dragonfuryshurikenfurynova							dragonfuryshurikenfurynova				0
dragonfuryshurikenfurynova	977	1	4	1	5																												64								64																				255	255	255	0	0	1	LightningBolt	1024	5	16																	1				1	1											1																																											64											dragonfuryshurikenfury							dragonfuryshurikenfury				0
dragonfuryshurikenfury	978	1	25	1	20																												6	range (0=skill)	1	max (0 = skill)					6	range (0=skill)	1	max (0 = skill)																	255	255	255	0	0	1	LightningBolt	1024	5	16										1							2				1	1							1	1			1																																											64											dragonfuryshurikenfurybolt							dragonfuryshurikenfurybolt				0
dragonfuryshurikenfurybolt	979	1		1																																																	35	35			7				255	255	255	0	0	1	LightningBolt	1024	5	16					3					1							2				1	1							1	1			1				4	32	8		32																																			64																						0
executehealnova	980	1	4	29	5																												1								1																25				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1	1							1	1			1																																											64											executehealnovabolt							executehealnovabolt				0
executehealnovabolt	981	1		1																																																	50	50			10				255	255	255	0	0	1	LightningBolt	1024	5	16					3					1		1	1				3				1	1							1	1			1				4	32	8		64																																			64																						0
executeflowernova	982	1	4	1	5																												16								16																3				255	255	255	0	0	1	LightningBolt	1024	5	16										1		1	1				1				1	1							1	1			1																																											64				assassin_bladeshield							executeflowernovaspawner							executeflowernovaspawner				0
executeflowernovaspawner	983	20	30	16	29				24		3										24		3										16								16												30	30			24				128	255	128	0	0	0	Javelin	1024	8	16		1	12	36	3												3				1	1							1	1			1				4	32	8		32																																		10	32											executeflowernovabolt							executeflowernovabolt				0
executeflowernovabolt	984	20		16					24		3										24		3										16								16												20	20			27				128	255	128	0	0	0	Javelin	1024	8	16		1	12	36	3					1							2				1	1							1	1			1				4	32	8		32																																		10	32																						0
executeorbnova	985	19		15					2		25										2		25																																		16	1			255	255	255	0	0	1	LightningBolt	1024	5	16										1							1				1								1	1			1																																											64								executeorbnovaspawner							executeorbnovaspawner							0
executeorbnovaspawner	986	1	30	1	29																												64								64												25	25		-2500	20				255	255	255	0	0	1	LightningBolt	1024	5	16																	1				1	1							1	1			1																																											64											executeorbnovafury							executeorbnovafury				0
executeorbnovafury	987	1	25	1	20																												11	range (0=skill)	1	max (0 = skill)					11	range (0=skill)	1	max (0 = skill)																	255	255	255	0	0	1	LightningBolt	1024	5	16										1							2				1	1							1	1			1																																											64											executeorbnovabolt							executeorbnovabolt				0
executeorbnovabolt	988	1		1																																																	35	35			15				128	255	128	0	0	0	Javelin	1024	8	16		1	12	36	3	1				1							2				1	1							1	1			1				4	32	8		32																																		10	32																						0
freezingclaws	989	19	30	15	29				1		25										1		25										64								64																1				0	0	0	0	0	1	null	1024	15	16										1											1	1											1																																											1								freezingclawsfurydamage			freezingclawsfuryfreeze				freezingclawsfurydamage			freezingclawsfuryfreeze				0
freezingclawsfurydamage	990	1	25	1	20																												0	range (0=skill)	3	max (0 = skill)					0	range (0=skill)	3	max (0 = skill)																	255	255	255	0	0	0	Expansion\Mindblast	1024	10	16										1							2				1	1								1			1			Freezing Claws																																								32											freezingclawsfurydamagebolt							freezingclawsfurydamagebolt				0
freezingclawsfuryfreeze	991	1	25	1	20																												0	range (0=skill)	3	max (0 = skill)					0	range (0=skill)	3	max (0 = skill)																	255	255	255	0	0	0	Expansion\Mindblast	1024	10	16										1							2				1	1								1			1			Freezing Claws																																								32											freezingclawsfuryfreezebolt							freezingclawsfuryfreezebolt				0
freezingclawsfurydamagebolt	992	1		1		1																																									min(dl12,85)	convert to elemental%	49	base	1	level	35	35			6				128	255	128	0	0	0	Javelin	1024	8	16					3					1							2				1	1							1	1			1			Freezing Claws	4	32	8																		cold																		48	32																						0
freezingclawsfuryfreezebolt	993	1		1		4																																									100						35	35			6				128	255	128	0	0	0	Javelin	1024	8	16					3					1							2				1	1								1			1				4		8																		cold														10	4	4	4	48	32																						0
chargedclaws	996	1	25	1	20	1																											0	range (0=skill)	2	max (0 = skill)					0	range (0=skill)	2	max (0 = skill)			min(dl12,85)	convert to elemental%	49	base	1	level	15	15			35				255	255	255	0	0	0	Expansion\Mindblast	1024	10	16					3	1				1		1	1				2				1	1								1			1			SCharged Strike	4	32	8																		ltng																		64	32			sorceress_chargedbolt_1								chargedclawssecondary							chargedclawssecondary				0
chargedclawssecondary	997	1	25	1	20	1																											0	range (0=skill)	2	max (0 = skill)					0	range (0=skill)	2	max (0 = skill)			min(dl12,85)	convert to elemental%	49	base	1	level	15	15			25				255	255	255	0	0	0	Expansion\Mindblast	1024	10	16					3	1				1		1	1				2				1	1								1			1			SCharged Strike	4	32	8																		ltng																		64	32			sorceress_chargedbolt_1								chargedclawstertiary							chargedclawstertiary				0
chargedclawstertiary	998	1		1		1																																									min(dl12,85)	convert to elemental%	49	base	1	level	15	15			25				255	255	255	0	0	0	Expansion\Mindblast	1024	10	16					3	1				1		1	1				2				1	1								1			1			SCharged Strike	4	32	8																		ltng																		64	32			sorceress_chargedbolt_1																			0
shockwavedru	999	1	4	1	5																												1								1																				255	255	255	0	0	0	expansion\shockwave	1024	7	8					3			1		1		1	1				1				1	1							1	1			1			Shock Wave	4	32	8																																				10	32			druid_shockwave								shockwavedrunova							shockwavedrunova				0
